delivery_id,order_id,driver_id,estimated_minutes,actual_minutes
4821,4821,120,58,31
4822,4822,87,44,69
4823,4823,113,59,31
4824,4824,247,56,38
4825,4825,106,31,72
4826,4826,82,23,11
4827,4827,133,13,58
4828,4828,204,24,76
4829,4829,92,17,23
4830,4830,148,32,20
4831,4831,87,57,43
4832,4832,164,32,10
4833,4833,208,17,71
4834,4834,126,30,58
4835,4835,69,16,71
4836,4836,133,29,24
4837,4837,227,10,20
4838,4838,24,45,40
4839,4839,1,22,56
4840,4840,123,32,41
4841,4841,121,47,11
4842,4842,107,39,74
4843,4843,183,59,32
4844,4844,54,10,79
4845,4845,32,43,57
4846,4846,2,60,56
4847,4847,138,27,57
4848,4848,48,34,12
4849,4849,119,16,18
4850,4850,186,45,15
4851,4851,186,32,59
4852,4852,63,56,17
4853,4853,243,33,71
4854,4854,158,32,28
4855,4855,52,50,21
4856,4856,211,27,64
4857,4857,208,11,28
4858,4858,249,42,61
4859,4859,17,21,36
4860,4860,21,14,42
4861,4861,66,54,64
4862,4862,186,19,27
4863,4863,85,29,75
4864,4864,217,30,72
4865,4865,41,33,25
4866,4866,43,11,57
4867,4867,124,21,58
4868,4868,51,29,39
4869,4869,126,46,66
4870,4870,161,60,51
4871,4871,196,40,17
4872,4872,34,18,15
4873,4873,139,39,47
4874,4874,89,50,56
4875,4875,137,16,31
4876,4876,97,38,53
4877,4877,5,53,27
4878,4878,244,46,22
4879,4879,12,39,60
4880,4880,51,44,73
4881,4881,217,15,13
4882,4882,66,36,67
4883,4883,112,25,24
4884,4884,105,28,65
4885,4885,204,54,15
4886,4886,161,39,69
4887,4887,30,27,19
4888,4888,116,32,24
4889,4889,176,44,37
4890,4890,93,39,74
4891,4891,85,18,31
4892,4892,134,53,53
4893,4893,202,36,79
4894,4894,246,28,16
4895,4895,82,55,22
4896,4896,55,36,63
4897,4897,249,42,54
4898,4898,153,39,42
4899,4899,49,22,77
4900,4900,222,34,25
4901,4901,57,47,32
4902,4902,73,24,34
4903,4903,132,46,78
4904,4904,190,10,23
4905,4905,124,40,28
4906,4906,244,35,48
4907,4907,134,37,77
4908,4908,222,56,56
4909,4909,224,56,75
4910,4910,240,49,19
4911,4911,189,29,13
4912,4912,180,50,35
4913,4913,154,55,63
4914,4914,6,29,47
4915,4915,233,54,69
4916,4916,194,20,75
4917,4917,56,60,75
4918,4918,86,33,29
4919,4919,246,19,31
4920,4920,100,26,36
4921,4921,146,20,50
4922,4922,64,15,24
4923,4923,167,41,49
4924,4924,173,10,64
4925,4925,74,24,49
4926,4926,80,12,42
4927,4927,29,16,63
4928,4928,58,32,26
4929,4929,184,43,48
4930,4930,125,28,74
4931,4931,247,38,57
4932,4932,137,15,33
4933,4933,88,51,73
4934,4934,129,21,41
4935,4935,68,40,57
4936,4936,27,49,72
4937,4937,246,47,25
4938,4938,15,22,75
4939,4939,222,55,13
4940,4940,37,43,14
4941,4941,122,33,38
4942,4942,175,24,79
4943,4943,192,18,64
4944,4944,129,12,10
4945,4945,137,27,69
4946,4946,158,13,73
4947,4947,73,58,68
4948,4948,28,23,19
4949,4949,78,51,55
4950,4950,182,18,47
4951,4951,82,31,20
4952,4952,128,25,29
4953,4953,169,55,13
4954,4954,29,33,61
4955,4955,73,21,17
4956,4956,36,56,75
4957,4957,118,12,74
4958,4958,151,27,42
4959,4959,222,15,43
4960,4960,183,54,73
4961,4961,109,59,47
4962,4962,77,51,14
4963,4963,12,53,69
4964,4964,193,47,27
4965,4965,19,11,70
4966,4966,176,53,34
4967,4967,200,42,77
4968,4968,246,15,51
4969,4969,19,53,14
4970,4970,76,42,20
4971,4971,69,40,55
4972,4972,164,43,48
4973,4973,10,38,73
4974,4974,229,18,80
4975,4975,6,30,44
4976,4976,192,26,10
4977,4977,209,29,51
4978,4978,18,37,80
4979,4979,92,44,45
4980,4980,115,32,14
4981,4981,76,42,79
4982,4982,242,29,43
4983,4983,234,22,61
4984,4984,164,55,48
4985,4985,119,42,18
4986,4986,45,31,52
4987,4987,43,13,11
4988,4988,34,20,63
4989,4989,145,15,25
4990,4990,110,28,16
4991,4991,144,25,22
4992,4992,199,40,43
4993,4993,175,12,12
4994,4994,97,55,16
4995,4995,176,34,29
4996,4996,183,11,37
4997,4997,178,35,18
4998,4998,11,35,60
4999,4999,31,58,77
5000,5000,226,53,62
