menu_item_id,restaurant_id,name,price,category
872,101,Item 872,23.79,entree
873,907,Item 873,16.96,dessert
874,50,Item 874,5.84,dessert
875,962,Item 875,15.12,drink
876,768,Item 876,13.46,dessert
877,359,Item 877,23.35,dessert
878,2,Item 878,21.4,side
879,236,Item 879,30.73,side
880,517,Item 880,14.53,entree
881,793,Item 881,30.18,side
882,601,Item 882,37.94,entree
883,749,Item 883,22.36,dessert
884,838,Item 884,14.59,dessert
885,649,Item 885,34.05,dessert
886,732,Item 886,26.91,side
887,847,Item 887,39.84,entree
888,227,Item 888,33.77,drink
889,547,Item 889,13.1,drink
890,790,Item 890,18.46,side
891,836,Item 891,34.72,side
892,428,Item 892,39.49,drink
893,1,Item 893,38.11,entree
894,185,Item 894,20.59,side
895,237,Item 895,17.98,side
896,771,Item 896,27.59,dessert
897,986,Item 897,14.96,entree
898,753,Item 898,9.56,drink
899,831,Item 899,12.52,side
900,257,Item 900,21.09,side
901,48,Item 901,23.03,entree
902,373,Item 902,18.91,dessert
903,168,Item 903,34.67,dessert
904,220,Item 904,34.47,dessert
905,723,Item 905,39.58,dessert
906,361,Item 906,12.85,entree
907,179,Item 907,29.1,drink
908,513,Item 908,13.08,drink
909,314,Item 909,33.23,drink
910,372,Item 910,16.44,side
911,412,Item 911,26.14,dessert
912,482,Item 912,21.98,drink
913,510,Item 913,14.04,dessert
914,704,Item 914,24.19,drink
915,246,Item 915,18.73,dessert
916,852,Item 916,20.18,drink
917,670,Item 917,24.04,dessert
918,482,Item 918,10.48,entree
919,999,Item 919,19.24,side
920,259,Item 920,31.7,drink
921,610,Item 921,37.74,entree
922,198,Item 922,15.31,dessert
923,970,Item 923,5.47,dessert
924,545,Item 924,16.64,side
925,285,Item 925,27.88,drink
926,20,Item 926,35.9,side
927,818,Item 927,26.18,side
928,159,Item 928,22.19,drink
929,650,Item 929,32.53,side
930,557,Item 930,30.92,entree
931,802,Item 931,9.29,entree
932,87,Item 932,6.1,side
933,617,Item 933,18.74,side
934,244,Item 934,29.6,entree
935,882,Item 935,33.47,entree
936,193,Item 936,15.07,drink
937,264,Item 937,22.05,side
938,676,Item 938,10.6,dessert
939,407,Item 939,14.32,dessert
940,47,Item 940,27.21,entree
941,212,Item 941,33.43,side
942,470,Item 942,22.87,entree
943,612,Item 943,33.03,entree
944,629,Item 944,34.68,side
945,802,Item 945,12.03,drink
946,280,Item 946,20.93,drink
947,321,Item 947,30.86,drink
948,438,Item 948,8.82,drink
949,578,Item 949,23.41,drink
950,797,Item 950,17.18,dessert
951,719,Item 951,23.43,side
952,911,Item 952,21.01,drink
953,8,Item 953,36.08,entree
954,378,Item 954,12.99,dessert
955,619,Item 955,38.83,dessert
956,643,Item 956,8.3,dessert
957,648,Item 957,23.02,entree
958,759,Item 958,30.54,side
959,604,Item 959,29.06,drink
960,10,Item 960,36.03,dessert
961,500,Item 961,27.37,drink
962,793,Item 962,29.25,dessert
963,902,Item 963,17.5,dessert
964,927,Item 964,26.0,side
965,592,Item 965,23.95,side
966,196,Item 966,18.7,entree
967,287,Item 967,16.32,side
968,938,Item 968,9.85,entree
969,255,Item 969,12.98,side
970,263,Item 970,37.61,dessert
971,113,Item 971,23.35,side
972,807,Item 972,36.12,dessert
973,62,Item 973,28.44,entree
974,877,Item 974,28.42,entree
975,259,Item 975,7.86,drink
976,8,Item 976,10.22,drink
977,736,Item 977,35.57,drink
978,63,Item 978,38.75,side
979,708,Item 979,8.39,dessert
980,312,Item 980,9.64,entree
981,107,Item 981,9.64,side
982,251,Item 982,16.19,drink
983,731,Item 983,5.03,entree
984,392,Item 984,15.99,dessert
985,916,Item 985,10.42,dessert
986,640,Item 986,24.54,dessert
987,461,Item 987,8.49,entree
988,547,Item 988,28.29,entree
989,499,Item 989,22.82,entree
990,967,Item 990,16.09,drink
991,271,Item 991,8.27,side
992,536,Item 992,32.6,drink
993,471,Item 993,18.3,entree
994,949,Item 994,7.58,side
995,73,Item 995,35.5,drink
996,802,Item 996,17.21,side
997,999,Item 997,23.36,side
998,567,Item 998,19.51,dessert
999,471,Item 999,24.78,side
1000,233,Item 1000,10.9,drink
1001,637,Item 1001,26.76,entree
1002,399,Item 1002,27.8,dessert
1003,424,Item 1003,26.65,drink
1004,68,Item 1004,31.65,dessert
1005,958,Item 1005,29.11,dessert
1006,468,Item 1006,34.65,drink
1007,242,Item 1007,24.85,entree
1008,612,Item 1008,15.58,entree
1009,717,Item 1009,9.12,entree
1010,764,Item 1010,15.84,side
1011,680,Item 1011,8.52,entree
1012,970,Item 1012,30.16,dessert
1013,105,Item 1013,18.41,drink
1014,87,Item 1014,8.43,drink
1015,705,Item 1015,39.0,entree
1016,825,Item 1016,24.23,drink
1017,519,Item 1017,36.42,side
1018,196,Item 1018,22.8,drink
1019,614,Item 1019,9.05,drink
1020,760,Item 1020,29.98,drink
1021,380,Item 1021,17.43,dessert
1022,611,Item 1022,27.24,dessert
1023,815,Item 1023,28.53,dessert
1024,306,Item 1024,5.37,drink
1025,638,Item 1025,10.28,dessert
1026,571,Item 1026,9.42,side
1027,28,Item 1027,12.23,side
1028,922,Item 1028,13.23,drink
1029,430,Item 1029,23.73,side
1030,868,Item 1030,22.58,dessert
1031,980,Item 1031,21.79,side
1032,837,Item 1032,5.95,side
1033,849,Item 1033,17.71,dessert
1034,517,Item 1034,32.5,drink
1035,236,Item 1035,18.35,side
1036,831,Item 1036,27.38,side
1037,512,Item 1037,33.59,entree
1038,455,Item 1038,12.75,entree
1039,955,Item 1039,29.56,dessert
1040,736,Item 1040,19.16,entree
1041,817,Item 1041,27.09,dessert
1042,844,Item 1042,16.83,side
1043,433,Item 1043,27.92,side
1044,321,Item 1044,36.83,dessert
1045,146,Item 1045,17.1,side
1046,256,Item 1046,14.51,side
1047,390,Item 1047,23.21,dessert
1048,652,Item 1048,7.38,side
1049,251,Item 1049,24.12,side
1050,927,Item 1050,33.44,side
1051,336,Item 1051,35.54,dessert
1052,328,Item 1052,9.6,entree
1053,309,Item 1053,28.15,side
1054,600,Item 1054,32.59,drink
1055,820,Item 1055,15.03,dessert
1056,32,Item 1056,39.19,drink
1057,3,Item 1057,17.04,dessert
1058,65,Item 1058,21.95,side
1059,623,Item 1059,8.57,entree
1060,233,Item 1060,15.1,entree
1061,852,Item 1061,18.81,side
1062,460,Item 1062,39.12,dessert
1063,555,Item 1063,24.43,drink
1064,839,Item 1064,33.99,dessert
1065,719,Item 1065,11.16,entree
1066,85,Item 1066,11.13,drink
1067,339,Item 1067,35.45,drink
1068,504,Item 1068,27.9,entree
1069,114,Item 1069,13.53,dessert
1070,96,Item 1070,32.65,dessert
1071,424,Item 1071,25.46,side
1072,381,Item 1072,19.05,dessert
1073,255,Item 1073,20.79,drink
1074,108,Item 1074,14.28,entree
1075,2,Item 1075,17.02,dessert
1076,547,Item 1076,15.67,drink
1077,898,Item 1077,27.12,drink
1078,718,Item 1078,32.09,side
1079,892,Item 1079,35.6,side
1080,291,Item 1080,28.1,drink
1081,812,Item 1081,28.16,side
1082,932,Item 1082,26.09,dessert
1083,138,Item 1083,34.36,dessert
1084,42,Item 1084,6.34,side
1085,983,Item 1085,26.63,side
1086,249,Item 1086,34.06,dessert
1087,683,Item 1087,20.69,side
1088,369,Item 1088,24.17,dessert
1089,800,Item 1089,18.12,entree
1090,715,Item 1090,30.98,entree
1091,274,Item 1091,36.22,entree
1092,757,Item 1092,30.04,entree
1093,922,Item 1093,20.58,entree
1094,696,Item 1094,13.65,dessert
1095,139,Item 1095,14.23,dessert
1096,193,Item 1096,24.74,dessert
1097,392,Item 1097,16.56,drink
1098,877,Item 1098,29.91,drink
1099,522,Item 1099,17.92,drink
1100,659,Item 1100,12.82,dessert
1101,266,Item 1101,28.75,side
1102,354,Item 1102,15.06,entree
1103,528,Item 1103,19.46,side
1104,21,Item 1104,27.29,drink
1105,897,Item 1105,7.9,side
1106,213,Item 1106,10.73,side
1107,199,Item 1107,25.0,drink
1108,155,Item 1108,15.57,entree
1109,832,Item 1109,34.23,entree
1110,884,Item 1110,25.57,drink
1111,480,Item 1111,7.14,entree
1112,927,Item 1112,19.29,drink
1113,17,Item 1113,38.91,drink
1114,465,Item 1114,38.16,entree
1115,669,Item 1115,35.12,dessert
1116,88,Item 1116,30.48,drink
1117,23,Item 1117,28.68,entree
1118,652,Item 1118,25.65,dessert
1119,362,Item 1119,32.79,entree
1120,64,Item 1120,22.8,dessert
1121,311,Item 1121,26.1,side
1122,345,Item 1122,13.29,dessert
1123,777,Item 1123,38.95,drink
1124,319,Item 1124,37.34,dessert
1125,605,Item 1125,18.88,entree
1126,189,Item 1126,12.0,side
1127,225,Item 1127,15.43,dessert
1128,649,Item 1128,34.01,dessert
1129,630,Item 1129,29.24,dessert
1130,352,Item 1130,19.93,side
1131,255,Item 1131,8.51,drink
1132,345,Item 1132,16.73,drink
1133,763,Item 1133,27.71,drink
1134,26,Item 1134,6.1,entree
1135,463,Item 1135,28.53,entree
1136,998,Item 1136,24.0,side
1137,794,Item 1137,23.18,entree
1138,77,Item 1138,19.95,dessert
1139,104,Item 1139,15.06,dessert
1140,43,Item 1140,11.38,entree
1141,22,Item 1141,13.8,entree
1142,995,Item 1142,22.74,side
1143,91,Item 1143,36.29,dessert
1144,315,Item 1144,27.58,drink
1145,624,Item 1145,26.91,side
1146,712,Item 1146,31.68,drink
1147,837,Item 1147,19.24,side
1148,687,Item 1148,7.17,entree
1149,867,Item 1149,27.35,entree
1150,27,Item 1150,35.31,entree
1151,454,Item 1151,27.57,dessert
1152,484,Item 1152,21.84,dessert
1153,336,Item 1153,19.39,dessert
1154,942,Item 1154,37.05,drink
1155,421,Item 1155,29.07,side
1156,262,Item 1156,15.47,side
1157,298,Item 1157,37.93,entree
1158,743,Item 1158,30.89,side
1159,865,Item 1159,31.57,side
1160,643,Item 1160,20.13,entree
1161,68,Item 1161,39.71,drink
1162,970,Item 1162,30.51,dessert
1163,245,Item 1163,24.26,drink
1164,590,Item 1164,38.09,dessert
1165,190,Item 1165,10.33,drink
1166,495,Item 1166,15.19,entree
1167,548,Item 1167,9.45,side
1168,880,Item 1168,22.67,side
1169,927,Item 1169,19.06,side
1170,495,Item 1170,16.42,entree
1171,490,Item 1171,24.17,entree
1172,922,Item 1172,16.5,side
1173,427,Item 1173,32.31,entree
1174,531,Item 1174,35.61,entree
1175,288,Item 1175,34.62,entree
1176,344,Item 1176,22.76,entree
1177,121,Item 1177,25.34,side
1178,510,Item 1178,24.41,dessert
1179,666,Item 1179,28.82,side
1180,330,Item 1180,28.58,entree
1181,20,Item 1181,39.15,drink
1182,47,Item 1182,9.0,dessert
1183,579,Item 1183,20.28,entree
1184,372,Item 1184,19.93,dessert
1185,288,Item 1185,11.1,side
1186,655,Item 1186,25.98,dessert
1187,930,Item 1187,16.49,entree
1188,630,Item 1188,29.08,side
1189,987,Item 1189,26.91,drink
1190,19,Item 1190,31.34,entree
1191,581,Item 1191,6.57,drink
1192,786,Item 1192,13.18,drink
1193,914,Item 1193,16.36,side
1194,891,Item 1194,8.54,dessert
1195,565,Item 1195,8.07,drink
1196,972,Item 1196,39.13,dessert
1197,835,Item 1197,7.72,drink
1198,658,Item 1198,39.83,side
1199,517,Item 1199,28.11,side
1200,775,Item 1200,18.63,side
1201,978,Item 1201,8.06,dessert
1202,784,Item 1202,15.56,entree
1203,200,Item 1203,28.49,entree
1204,494,Item 1204,18.84,entree
1205,162,Item 1205,24.2,entree
1206,246,Item 1206,26.82,dessert
1207,904,Item 1207,30.07,dessert
1208,251,Item 1208,15.41,entree
1209,460,Item 1209,22.62,drink
1210,435,Item 1210,14.95,drink
1211,586,Item 1211,30.03,side
1212,847,Item 1212,25.79,drink
1213,214,Item 1213,5.06,entree
1214,125,Item 1214,6.23,entree
1215,196,Item 1215,12.93,entree
1216,865,Item 1216,33.1,entree
1217,224,Item 1217,25.55,dessert
1218,529,Item 1218,10.01,drink
1219,499,Item 1219,32.73,dessert
1220,979,Item 1220,5.1,drink
1221,760,Item 1221,28.67,drink
1222,822,Item 1222,9.46,side
1223,37,Item 1223,38.04,entree
1224,135,Item 1224,29.24,dessert
1225,288,Item 1225,25.22,entree
1226,757,Item 1226,30.95,entree
1227,801,Item 1227,28.69,entree
1228,142,Item 1228,35.44,dessert
1229,729,Item 1229,10.56,drink
1230,687,Item 1230,18.49,drink
1231,20,Item 1231,37.27,drink
1232,500,Item 1232,7.68,side
1233,755,Item 1233,8.4,drink
1234,1000,Item 1234,26.55,drink
1235,623,Item 1235,29.32,dessert
1236,677,Item 1236,34.55,side
1237,332,Item 1237,32.92,side
1238,863,Item 1238,24.25,dessert
1239,188,Item 1239,32.81,drink
1240,839,Item 1240,27.25,dessert
1241,231,Item 1241,33.31,entree
1242,12,Item 1242,33.48,dessert
1243,558,Item 1243,17.92,drink
1244,729,Item 1244,31.08,entree
1245,551,Item 1245,21.87,entree
1246,710,Item 1246,39.17,entree
1247,774,Item 1247,18.69,drink
1248,236,Item 1248,22.59,drink
1249,579,Item 1249,11.9,side
1250,184,Item 1250,11.02,side
1251,250,Item 1251,14.0,side
1252,978,Item 1252,30.93,side
1253,778,Item 1253,22.95,side
1254,471,Item 1254,35.88,drink
1255,856,Item 1255,18.55,dessert
1256,615,Item 1256,23.6,entree
1257,234,Item 1257,12.69,side
1258,432,Item 1258,33.14,entree
1259,821,Item 1259,14.86,entree
1260,470,Item 1260,31.67,dessert
1261,551,Item 1261,14.56,entree
1262,115,Item 1262,27.99,drink
1263,531,Item 1263,30.35,dessert
1264,594,Item 1264,16.88,side
1265,931,Item 1265,5.63,side
1266,130,Item 1266,18.0,side
1267,164,Item 1267,16.09,dessert
1268,28,Item 1268,8.6,entree
1269,920,Item 1269,38.46,drink
1270,563,Item 1270,33.29,entree
1271,553,Item 1271,27.94,entree
1272,493,Item 1272,18.56,dessert
1273,882,Item 1273,12.41,entree
1274,162,Item 1274,27.81,drink
1275,55,Item 1275,17.89,drink
1276,644,Item 1276,13.63,entree
1277,312,Item 1277,17.76,dessert
1278,185,Item 1278,34.82,drink
1279,998,Item 1279,12.93,drink
1280,559,Item 1280,34.45,dessert
1281,683,Item 1281,17.44,entree
1282,595,Item 1282,7.78,entree
1283,639,Item 1283,36.09,drink
1284,429,Item 1284,24.84,side
1285,316,Item 1285,14.77,entree
1286,447,Item 1286,37.43,entree
1287,28,Item 1287,27.12,entree
1288,314,Item 1288,9.65,side
1289,126,Item 1289,29.0,entree
1290,302,Item 1290,36.76,side
1291,765,Item 1291,36.85,side
1292,888,Item 1292,14.45,entree
1293,534,Item 1293,24.77,dessert
1294,129,Item 1294,10.86,drink
1295,584,Item 1295,37.84,side
1296,781,Item 1296,6.87,dessert
1297,542,Item 1297,24.87,side
1298,744,Item 1298,33.92,side
1299,285,Item 1299,35.57,drink
1300,913,Item 1300,7.31,entree
1301,416,Item 1301,20.58,entree
1302,778,Item 1302,18.97,entree
1303,994,Item 1303,13.4,entree
1304,127,Item 1304,37.85,drink
1305,632,Item 1305,14.1,drink
1306,399,Item 1306,11.61,drink
1307,29,Item 1307,23.75,dessert
1308,695,Item 1308,28.37,side
1309,793,Item 1309,7.34,drink
1310,72,Item 1310,38.97,drink
1311,926,Item 1311,7.1,side
1312,970,Item 1312,14.47,drink
1313,39,Item 1313,26.22,entree
1314,565,Item 1314,36.96,entree
1315,821,Item 1315,17.36,drink
1316,264,Item 1316,13.27,side
1317,709,Item 1317,32.4,drink
1318,353,Item 1318,39.69,side
1319,655,Item 1319,24.93,drink
1320,962,Item 1320,14.99,entree
1321,601,Item 1321,19.88,drink
1322,696,Item 1322,25.54,entree
1323,374,Item 1323,29.62,side
1324,296,Item 1324,7.22,side
1325,919,Item 1325,7.99,entree
1326,455,Item 1326,18.44,entree
1327,432,Item 1327,31.5,entree
1328,226,Item 1328,16.37,dessert
1329,913,Item 1329,36.56,entree
1330,137,Item 1330,35.24,side
1331,540,Item 1331,35.9,entree
1332,711,Item 1332,30.81,side
1333,312,Item 1333,32.75,dessert
1334,426,Item 1334,8.38,drink
1335,970,Item 1335,21.48,dessert
1336,763,Item 1336,29.16,entree
1337,770,Item 1337,17.81,drink
1338,11,Item 1338,22.0,entree
1339,462,Item 1339,34.1,side
1340,269,Item 1340,25.12,entree
1341,50,Item 1341,31.15,side
1342,245,Item 1342,32.98,dessert
1343,525,Item 1343,38.33,entree
1344,846,Item 1344,17.59,drink
1345,874,Item 1345,20.69,drink
1346,859,Item 1346,38.36,drink
1347,982,Item 1347,30.54,entree
1348,880,Item 1348,6.19,entree
1349,604,Item 1349,8.31,drink
1350,767,Item 1350,5.26,dessert
1351,802,Item 1351,6.66,drink
1352,191,Item 1352,6.41,entree
1353,206,Item 1353,6.67,dessert
1354,592,Item 1354,37.65,drink
1355,864,Item 1355,20.35,entree
1356,667,Item 1356,29.77,dessert
1357,16,Item 1357,7.81,entree
1358,758,Item 1358,29.65,drink
1359,624,Item 1359,26.57,entree
1360,794,Item 1360,8.34,entree
1361,975,Item 1361,7.08,side
1362,432,Item 1362,5.48,dessert
1363,280,Item 1363,10.87,dessert
1364,801,Item 1364,34.21,side
1365,435,Item 1365,37.17,entree
1366,169,Item 1366,13.02,drink
1367,197,Item 1367,35.03,entree
1368,847,Item 1368,9.7,entree
1369,694,Item 1369,6.5,drink
1370,902,Item 1370,38.49,drink
1371,213,Item 1371,33.36,side
1372,651,Item 1372,9.56,drink
1373,111,Item 1373,36.98,side
1374,111,Item 1374,28.82,drink
1375,550,Item 1375,12.05,dessert
1376,554,Item 1376,12.35,drink
1377,440,Item 1377,16.4,dessert
1378,920,Item 1378,22.08,entree
1379,14,Item 1379,8.91,entree
1380,623,Item 1380,6.24,dessert
1381,340,Item 1381,9.2,dessert
1382,253,Item 1382,5.33,dessert
1383,479,Item 1383,33.18,drink
1384,343,Item 1384,16.32,side
1385,14,Item 1385,30.04,side
1386,895,Item 1386,15.68,dessert
1387,51,Item 1387,29.05,entree
1388,729,Item 1388,19.26,dessert
1389,964,Item 1389,15.92,drink
1390,919,Item 1390,25.75,drink
1391,153,Item 1391,35.63,side
1392,641,Item 1392,25.58,drink
1393,328,Item 1393,15.52,side
1394,71,Item 1394,26.81,drink
1395,509,Item 1395,17.67,entree
1396,421,Item 1396,20.45,dessert
1397,484,Item 1397,33.18,side
1398,767,Item 1398,31.74,entree
1399,935,Item 1399,21.88,drink
1400,813,Item 1400,19.71,dessert
1401,376,Item 1401,6.92,entree
1402,510,Item 1402,36.95,side
1403,742,Item 1403,27.93,drink
1404,345,Item 1404,15.24,side
1405,2,Item 1405,17.26,drink
1406,989,Item 1406,8.45,dessert
1407,778,Item 1407,36.72,side
1408,611,Item 1408,16.87,dessert
1409,336,Item 1409,20.03,entree
1410,605,Item 1410,6.43,drink
1411,336,Item 1411,26.3,side
1412,474,Item 1412,27.32,dessert
1413,576,Item 1413,6.74,dessert
1414,12,Item 1414,39.19,side
1415,72,Item 1415,28.03,side
1416,7,Item 1416,20.74,entree
1417,488,Item 1417,38.47,entree
1418,926,Item 1418,28.77,side
1419,444,Item 1419,16.62,side
1420,875,Item 1420,34.84,side
1421,391,Item 1421,30.21,entree
1422,646,Item 1422,15.13,drink
1423,229,Item 1423,6.84,side
1424,785,Item 1424,26.55,entree
1425,173,Item 1425,35.55,dessert
1426,1,Item 1426,8.47,entree
1427,838,Item 1427,29.01,side
1428,42,Item 1428,15.48,entree
1429,185,Item 1429,11.67,dessert
1430,508,Item 1430,19.36,drink
1431,580,Item 1431,32.39,side
1432,308,Item 1432,19.18,entree
1433,180,Item 1433,14.04,entree
1434,24,Item 1434,36.32,entree
1435,366,Item 1435,18.64,drink
1436,149,Item 1436,31.16,drink
1437,801,Item 1437,10.87,side
1438,860,Item 1438,22.66,drink
1439,457,Item 1439,15.73,side
1440,761,Item 1440,9.31,side
1441,541,Item 1441,31.76,side
1442,157,Item 1442,11.72,entree
1443,639,Item 1443,13.98,drink
1444,868,Item 1444,28.19,side
1445,380,Item 1445,33.44,dessert
1446,579,Item 1446,8.81,entree
1447,65,Item 1447,16.56,entree
1448,828,Item 1448,8.21,side
1449,608,Item 1449,17.76,drink
1450,462,Item 1450,34.61,entree
1451,296,Item 1451,9.01,drink
1452,50,Item 1452,17.75,side
1453,394,Item 1453,10.47,dessert
1454,853,Item 1454,26.37,dessert
1455,156,Item 1455,7.06,side
1456,770,Item 1456,23.43,dessert
1457,512,Item 1457,19.96,drink
1458,52,Item 1458,22.85,drink
1459,634,Item 1459,13.07,drink
1460,280,Item 1460,22.56,entree
1461,668,Item 1461,7.74,dessert
1462,747,Item 1462,37.93,entree
1463,204,Item 1463,13.41,drink
1464,534,Item 1464,24.35,drink
1465,16,Item 1465,6.94,entree
1466,655,Item 1466,6.37,side
1467,510,Item 1467,17.58,side
1468,198,Item 1468,17.07,dessert
1469,350,Item 1469,31.27,side
1470,124,Item 1470,14.36,dessert
1471,899,Item 1471,30.22,dessert
1472,562,Item 1472,13.55,entree
1473,870,Item 1473,28.36,side
1474,408,Item 1474,8.29,dessert
1475,97,Item 1475,11.67,drink
1476,444,Item 1476,6.52,side
1477,421,Item 1477,24.78,drink
1478,555,Item 1478,28.3,entree
1479,962,Item 1479,38.7,side
1480,473,Item 1480,35.14,side
1481,886,Item 1481,20.42,drink
1482,431,Item 1482,34.8,entree
1483,63,Item 1483,27.49,entree
1484,243,Item 1484,18.8,entree
1485,17,Item 1485,34.28,entree
1486,805,Item 1486,31.26,drink
1487,142,Item 1487,10.41,entree
1488,168,Item 1488,15.97,entree
1489,974,Item 1489,22.8,entree
1490,855,Item 1490,22.04,drink
1491,371,Item 1491,6.88,entree
1492,484,Item 1492,32.89,entree
1493,164,Item 1493,23.39,entree
1494,763,Item 1494,37.84,dessert
1495,496,Item 1495,22.36,dessert
1496,48,Item 1496,29.01,entree
1497,335,Item 1497,13.18,drink
1498,650,Item 1498,21.39,dessert
1499,88,Item 1499,33.96,side
1500,879,Item 1500,34.47,entree
1501,17,Item 1501,6.22,entree
1502,86,Item 1502,30.28,dessert
1503,355,Item 1503,15.59,side
1504,176,Item 1504,7.29,entree
1505,315,Item 1505,12.89,entree
1506,578,Item 1506,23.29,side
1507,129,Item 1507,15.9,entree
1508,918,Item 1508,18.8,dessert
1509,577,Item 1509,10.47,entree
1510,179,Item 1510,36.47,drink
1511,734,Item 1511,14.28,side
1512,184,Item 1512,27.92,side
1513,619,Item 1513,31.38,drink
1514,991,Item 1514,12.96,entree
1515,199,Item 1515,14.23,drink
